X1,word,cos_img,cos_word,animate
train,milk,0.44863511198076894,0.69409936574003,inanimate
truck,milk,0.455202127018666,0.707101641262697,inanimate
water,milk,0.29369707054612604,0.46744661262262,inanimate
apple,monkey,0.49393842950514705,0.6847376474915611,mixed
baby,monkey,0.34095347903496603,0.468880193200302,animate
ball,monkey,0.370455330711735,0.585116148229737,mixed
bear,monkey,0.36048943645801,0.48490256637873097,animate
block,monkey,0.422810249514798,0.7150610091968141,mixed
book,monkey,0.33780677733712106,0.6703836894138749,mixed
bottle,monkey,0.47857854455932103,0.658726893385515,mixed
car,monkey,0.38543584847337603,0.701511840223115,mixed
cat,monkey,0.444652061826715,0.452669758283504,animate
chair,monkey,0.41935174211911896,0.7146077061673929,mixed
cow,monkey,0.24301962112956,0.444985145460305,animate
cup,monkey,0.413638045380256,0.75749041759011,mixed
dog,monkey,0.35604234392997497,0.487597113991236,animate
duck,monkey,0.344587888884184,0.5543384037581529,animate
egg,monkey,0.323979357977704,0.6664792029604449,mixed
elephant,monkey,0.34715025811215505,0.3465701641790219,animate
fish,monkey,0.275366710403347,0.6453012449494261,animate
frog,monkey,0.29053294174038,0.374669619367381,animate
giraffe,monkey,0.277645390129104,0.473836758727034,animate
milk,monkey,0.42813560543725,0.6666026155027099,mixed
pig,monkey,0.288445904049792,0.41400163233398796,animate
puppy,monkey,0.23824164452086802,0.5746339997906259,animate
spoon,monkey,0.3688372253422929,0.704940705327648,mixed
train,monkey,0.373726437906419,0.665445960600413,mixed
truck,monkey,0.44047669710436405,0.722578374586616,mixed
water,monkey,0.41481446851883397,0.7345304407436719,mixed
apple,pig,0.5526526703012211,0.721363790992571,mixed
baby,pig,0.31970992132339,0.54457615060413,animate
ball,pig,0.41324730208174104,0.6420368237295601,mixed
bear,pig,0.47036414016001893,0.522169910132819,animate
block,pig,0.463421733671365,0.780739129637671,mixed
book,pig,0.327152473231497,0.681407044381766,mixed
bottle,pig,0.496973926917544,0.656336386625254,mixed
car,pig,0.398327590841378,0.7283989019689581,mixed
cat,pig,0.422193020637044,0.478094594516171,animate
chair,pig,0.49306050778691607,0.762476302975428,mixed
cow,pig,0.28960337982475604,0.303211249267336,animate
cup,pig,0.451361787914396,0.77325391959689,mixed
dog,pig,0.39327005047773295,0.42291911720407793,animate
duck,pig,0.319116494450708,0.413740043931055,animate
egg,pig,0.33217311401694,0.544982762093664,mixed
elephant,pig,0.31254444052409497,0.478959389769247,animate
fish,pig,0.286205631037277,0.494088393300125,animate
frog,pig,0.362200338291031,0.418391899341012,animate
giraffe,pig,0.32040671059207104,0.595147180328348,animate
milk,pig,0.470424583821136,0.588681158190713,mixed
monkey,pig,0.288445904049792,0.41400163233398796,animate
puppy,pig,0.254784237845559,0.52442112041595,animate
spoon,pig,0.429045092891549,0.660470473994054,mixed
train,pig,0.302992275404003,0.700658838088765,mixed
truck,pig,0.42041942797609,0.700800765689141,mixed
water,pig,0.461366837692301,0.6822413302816421,mixed
apple,puppy,0.449326509479652,0.744145191932182,mixed
baby,puppy,0.33352751606563596,0.46067316435357797,animate
ball,puppy,0.39987804327532395,0.681067525262153,mixed
bear,puppy,0.295346911079491,0.5718194270875521,animate
block,puppy,0.407251141233409,0.7940817040097059,mixed
book,puppy,0.350168267830519,0.7032361465870501,mixed
bottle,puppy,0.5029232864636289,0.673045903536357,mixed
car,puppy,0.383937739534545,0.6922491553006279,mixed
cat,puppy,0.41100439943462297,0.3710025284477279,animate
chair,puppy,0.430387430390269,0.765926508768347,mixed
cow,puppy,0.27844473694237104,0.5637958724041781,animate
cup,puppy,0.43618219807703296,0.7499380090682121,mixed
dog,puppy,0.371060222135985,0.19056969703489698,animate
duck,puppy,0.336062818202804,0.640699756214246,animate
egg,puppy,0.346241086694782,0.6667863298210109,mixed
elephant,puppy,0.33482439229820005,0.640638852169409,animate
fish,puppy,0.337958759465997,0.659059279587787,animate
frog,puppy,0.302226403276755,0.647414232187777,animate
giraffe,puppy,0.288289796142592,0.7203786256326791,animate
milk,puppy,0.46593227856910996,0.6486997326435789,mixed
monkey,puppy,0.23824164452086802,0.5746339997906259,animate
pig,puppy,0.254784237845559,0.52442112041595,animate
spoon,puppy,0.401843103227719,0.762992937081805,mixed
train,puppy,0.33462944096419706,0.62252682957248,mixed
truck,puppy,0.39762471567472396,0.723419237031372,mixed
water,puppy,0.467569287661466,0.725773775186704,mixed
apple,spoon,0.47435888559857703,0.7352735781940591,inanimate
baby,spoon,0.39566232503566495,0.681333079570026,mixed
ball,spoon,0.354941914098378,0.648129429296156,inanimate
bear,spoon,0.52423324954773,0.6991171457920191,mixed
block,spoon,0.478649198353341,0.8249118109049242,inanimate
book,spoon,0.43070318367455396,0.740507343222325,inanimate
bottle,spoon,0.502308027378452,0.538669547024551,inanimate
car,spoon,0.36257045411890904,0.837961120454695,inanimate
cat,spoon,0.42193945080794604,0.754209439821904,mixed
chair,spoon,0.40223648204581497,0.719145258852795,inanimate
cow,spoon,0.400857968731772,0.723078941519369,mixed
cup,spoon,0.40083272865791997,0.49823338639299897,inanimate
dog,spoon,0.3736618062135901,0.727112320182578,mixed
duck,spoon,0.41119599443949395,0.6718519561764251,mixed
egg,spoon,0.379686346851536,0.48589806292365095,inanimate
elephant,spoon,0.395766281755392,0.7535458206161579,mixed
fish,spoon,0.38318360333081,0.5926048736406839,mixed
frog,spoon,0.314442545158263,0.644692149844114,mixed
giraffe,spoon,0.348461064264718,0.8392441952115458,mixed
milk,spoon,0.422948765873374,0.545840875132049,inanimate
monkey,spoon,0.3688372253422929,0.704940705327648,mixed
pig,spoon,0.429045092891549,0.660470473994054,mixed
puppy,spoon,0.401843103227719,0.762992937081805,mixed
train,spoon,0.37609361455037393,0.794444364421466,inanimate
truck,spoon,0.384922516950923,0.762202926271699,inanimate
water,spoon,0.464479449934784,0.647084057383345,inanimate
apple,train,0.483620347401253,0.7730746593819541,inanimate
baby,train,0.31584484573526694,0.613040781456591,mixed
ball,train,0.369792132886543,0.6088387792375389,inanimate
bear,train,0.5036514244403489,0.6151393315700711,mixed
block,train,0.41319751112082703,0.6613215729777769,inanimate
book,train,0.39562085457646995,0.6033932868621601,inanimate
bottle,train,0.521548002561479,0.7167079775175821,inanimate
car,train,0.25974171932602497,0.49545632723655203,inanimate
cat,train,0.36431253474067604,0.629134659777743,mixed
chair,train,0.436004532680368,0.699186495296348,inanimate
cow,train,0.33127337507391996,0.6725692483319311,mixed
cup,train,0.410970825080259,0.749699957900635,inanimate
dog,train,0.35146347186212606,0.555686372500598,mixed
duck,train,0.34384773996316703,0.7184084923175981,mixed
egg,train,0.303571924355734,0.800136171064373,inanimate
elephant,train,0.282444372195571,0.611477684025646,mixed
fish,train,0.336018874246691,0.743862624435688,mixed
frog,train,0.351941018035952,0.780290877082745,mixed
giraffe,train,0.308434705407037,0.7707316595660809,mixed
milk,train,0.44863511198076894,0.69409936574003,inanimate
monkey,train,0.373726437906419,0.665445960600413,mixed
pig,train,0.302992275404003,0.700658838088765,mixed
puppy,train,0.33462944096419706,0.62252682957248,mixed
spoon,train,0.37609361455037393,0.794444364421466,inanimate
truck,train,0.226733333040929,0.4886605414463329,inanimate
water,train,0.4843096717530371,0.659298988091812,inanimate
apple,truck,0.497252604701502,0.734000529142277,inanimate
baby,truck,0.35180079977455797,0.647510407149915,mixed
ball,truck,0.447059438803385,0.6515835546659611,inanimate
bear,truck,0.569456166689604,0.6135286623601109,mixed
block,truck,0.480301025980443,0.6320949069658871,inanimate
book,truck,0.44236927239967205,0.6721209069789369,inanimate
bottle,truck,0.557124353953432,0.691072093457042,inanimate
car,truck,0.188690102006119,0.28267182687500897,inanimate
cat,truck,0.385381467718336,0.620623233447873,mixed
chair,truck,0.404094663038673,0.681461495589771,inanimate
cow,truck,0.41486446788323605,0.6573592546743922,mixed
cup,truck,0.379215256313446,0.695796265639635,inanimate
dog,truck,0.38910809533938495,0.5923825066342739,mixed
duck,truck,0.396406144724497,0.7292336033434421,mixed
egg,truck,0.36784911711991497,0.742804428764855,inanimate
elephant,truck,0.369442785481177,0.7037859919441031,mixed
fish,truck,0.39457352275612706,0.6695556063986751,mixed
frog,truck,0.36708205975823,0.792245295130597,mixed
giraffe,truck,0.354689824290971,0.808585246886414,mixed
milk,truck,0.455202127018666,0.707101641262697,inanimate
monkey,truck,0.44047669710436405,0.722578374586616,mixed
pig,truck,0.42041942797609,0.700800765689141,mixed
puppy,truck,0.39762471567472396,0.723419237031372,mixed
spoon,truck,0.384922516950923,0.762202926271699,inanimate
train,truck,0.226733333040929,0.4886605414463329,inanimate
water,truck,0.5083556971708929,0.648004000539567,inanimate
apple,water,0.516687790287068,0.670287173842922,inanimate
baby,water,0.509188804654299,0.596633773002218,mixed
ball,water,0.484524636159314,0.588738910479983,inanimate
bear,water,0.534052057850238,0.6109496476535461,mixed
block,water,0.44067770424153097,0.605380541328031,inanimate
book,water,0.5185179878107511,0.652147616585196,inanimate
bottle,water,0.27626189521006705,0.43802497156972797,inanimate
car,water,0.493154507427659,0.6170960525934599,inanimate
cat,water,0.51757609474935,0.627236738505402,mixed
chair,water,0.540262034336114,0.6754345839104,inanimate
cow,water,0.43254307004485704,0.6343630930068901,mixed
cup,water,0.482571602664496,0.5713774234972739,inanimate
dog,water,0.477203953897949,0.585249365445359,mixed
duck,water,0.45244483736465096,0.6057382765735999,mixed
egg,water,0.39627600066823,0.579302692132756,inanimate
elephant,water,0.48343770117203494,0.652816587731859,mixed
fish,water,0.40313912817119396,0.410456739289762,mixed
frog,water,0.452604950785911,0.6035733100131241,mixed
giraffe,water,0.454954332974552,0.847057414743198,mixed
milk,water,0.29369707054612604,0.46744661262262,inanimate
monkey,water,0.41481446851883397,0.7345304407436719,mixed
pig,water,0.461366837692301,0.6822413302816421,mixed
puppy,water,0.467569287661466,0.725773775186704,mixed
spoon,water,0.464479449934784,0.647084057383345,inanimate
train,water,0.4843096717530371,0.659298988091812,inanimate
truck,water,0.5083556971708929,0.648004000539567,inanimate
